term_id,month,sqm,rent,effective_days,days_in_month
A-72781-0,2025-07,841.0,26979.28,31.0,31.0
A-72781-0,2025-08,841.0,26979.28,31.0,31.0
A-72781-0,2025-09,841.0,26979.28,30.0,30.0
A-72781-0,2025-10,841.0,26979.28,31.0,31.0
A-72781-0,2025-11,841.0,26979.28,30.0,30.0
A-72781-0,2025-12,841.0,26979.28,31.0,31.0
A-72781-0,2026-01,841.0,26979.28,31.0,31.0
A-72781-0,2026-02,841.0,13489.64,14.0,28.0
A-72781-1,2026-02,841.0,13708.300000000001,14.0,28.0
A-72781-1,2026-03,841.0,27416.600000000002,31.0,31.0
A-72781-1,2026-04,841.0,27416.600000000002,30.0,30.0
A-72781-1,2026-05,841.0,27416.600000000002,31.0,31.0
A-72781-1,2026-06,841.0,27416.600000000002,30.0,30.0
A-72781-1,2026-07,841.0,27416.600000000002,31.0,31.0
A-72781-1,2026-08,841.0,27416.600000000002,31.0,31.0
A-72781-1,2026-09,841.0,27416.600000000002,30.0,30.0
A-72781-1,2026-10,841.0,27416.600000000002,31.0,31.0
A-72781-1,2026-11,841.0,27416.600000000002,30.0,30.0
A-72781-1,2026-12,841.0,27416.600000000002,31.0,31.0
A-72781-1,2027-01,841.0,27416.600000000002,31.0,31.0
A-72781-1,2027-02,841.0,27416.600000000002,28.0,28.0
A-72781-1,2027-03,841.0,27416.600000000002,31.0,31.0
A-72781-1,2027-04,841.0,27416.600000000002,30.0,30.0
A-72781-1,2027-05,841.0,27416.600000000002,31.0,31.0
A-72781-1,2027-06,841.0,12794.413333333334,14.0,30.0
A-72781-2,2027-06,841.0,14501.082666666665,16.0,30.0
A-72781-2,2027-07,841.0,27189.53,31.0,31.0
A-72781-2,2027-08,841.0,27189.53,31.0,31.0
A-72781-2,2027-09,841.0,27189.53,30.0,30.0
A-72781-2,2027-10,841.0,27189.53,31.0,31.0
A-72781-2,2027-11,841.0,27189.53,30.0,30.0
A-72781-2,2027-12,841.0,27189.53,31.0,31.0
A-72781-2,2028-01,841.0,27189.53,31.0,31.0
A-72781-2,2028-02,841.0,27189.53,29.0,29.0
A-72781-2,2028-03,841.0,27189.53,31.0,31.0
A-72781-2,2028-04,841.0,27189.53,30.0,30.0
A-72781-2,2028-05,841.0,27189.53,31.0,31.0
A-72781-2,2028-06,841.0,27189.53,30.0,30.0
A-72781-2,2028-07,841.0,27189.53,31.0,31.0
A-72781-2,2028-08,841.0,27189.53,31.0,31.0
A-72781-2,2028-09,841.0,27189.53,30.0,30.0
A-72781-2,2028-10,841.0,12279.14258064516,14.0,31.0
A-7282-0,2017-02,413.0,5364.87,14.0,28.0
A-7282-0,2017-03,413.0,10729.74,31.0,31.0
A-7282-0,2017-04,413.0,10729.74,30.0,30.0
A-7282-0,2017-05,413.0,10729.74,31.0,31.0
A-7282-0,2017-06,413.0,10729.74,30.0,30.0
A-7282-0,2017-07,413.0,10729.74,31.0,31.0
A-7282-0,2017-08,413.0,10729.74,31.0,31.0
A-7282-0,2017-09,413.0,10729.74,30.0,30.0
A-7282-0,2017-10,413.0,10729.74,31.0,31.0
A-7282-0,2017-11,413.0,10729.74,30.0,30.0
A-7282-0,2017-12,413.0,10729.74,31.0,31.0
A-7282-0,2018-01,413.0,10729.74,31.0,31.0
A-7282-0,2018-02,413.0,10729.74,28.0,28.0
A-7282-0,2018-03,413.0,10729.74,31.0,31.0
A-7282-0,2018-04,413.0,10729.74,30.0,30.0
A-7282-0,2018-05,413.0,10729.74,31.0,31.0
A-7282-0,2018-06,413.0,10729.74,30.0,30.0
A-7282-0,2018-07,413.0,10729.74,31.0,31.0
A-7282-0,2018-08,413.0,10729.74,31.0,31.0
A-7282-0,2018-09,413.0,10729.74,30.0,30.0
A-7282-0,2018-10,413.0,10729.74,31.0,31.0
A-7282-0,2018-11,413.0,10729.74,30.0,30.0
A-7282-0,2018-12,413.0,10729.74,31.0,31.0
A-7282-0,2019-01,413.0,10729.74,31.0,31.0
A-7282-0,2019-02,413.0,10729.74,28.0,28.0
A-7282-0,2019-03,413.0,10729.74,31.0,31.0
A-7282-0,2019-04,413.0,10729.74,30.0,30.0
A-7282-0,2019-05,413.0,10729.74,31.0,31.0
A-7282-0,2019-06,413.0,10729.74,30.0,30.0
A-7282-0,2019-07,413.0,10729.74,31.0,31.0
A-7282-0,2019-08,413.0,10729.74,31.0,31.0
A-7282-0,2019-09,413.0,10729.74,30.0,30.0
A-7282-0,2019-10,413.0,10729.74,31.0,31.0
A-7282-0,2019-11,413.0,10729.74,30.0,30.0
A-7282-0,2019-12,413.0,10729.74,31.0,31.0
A-7282-0,2020-01,413.0,10729.74,31.0,31.0
A-7282-0,2020-02,413.0,10729.74,29.0,29.0
A-7282-0,2020-03,413.0,10729.74,31.0,31.0
A-7282-0,2020-04,413.0,10729.74,30.0,30.0
A-7282-0,2020-05,413.0,10729.74,31.0,31.0
A-7282-0,2020-06,413.0,10729.74,30.0,30.0
A-7282-0,2020-07,413.0,10729.74,31.0,31.0
A-7282-0,2020-08,413.0,10729.74,31.0,31.0
A-7282-0,2020-09,413.0,10729.74,30.0,30.0
A-7282-0,2020-10,413.0,10729.74,31.0,31.0
A-7282-0,2020-11,413.0,10729.74,30.0,30.0
A-7282-0,2020-12,413.0,10729.74,31.0,31.0
A-7282-0,2021-01,413.0,10729.74,31.0,31.0
A-7282-0,2021-02,413.0,10729.74,28.0,28.0
A-7282-0,2021-03,413.0,10729.74,31.0,31.0
A-7282-0,2021-04,413.0,10729.74,30.0,30.0
A-7282-0,2021-05,413.0,10729.74,31.0,31.0
A-7282-0,2021-06,413.0,10729.74,30.0,30.0
A-7282-0,2021-07,413.0,10729.74,31.0,31.0
A-7282-0,2021-08,413.0,10729.74,31.0,31.0
A-7282-0,2021-09,413.0,10729.74,30.0,30.0
A-7282-0,2021-10,413.0,10729.74,31.0,31.0
A-7282-0,2021-11,413.0,10729.74,30.0,30.0
A-7282-0,2021-12,413.0,10729.74,31.0,31.0
A-7282-0,2022-01,413.0,10729.74,31.0,31.0
A-7282-0,2022-02,413.0,10729.74,28.0,28.0
A-7282-0,2022-03,413.0,10729.74,31.0,31.0
A-7282-0,2022-04,413.0,10729.74,30.0,30.0
A-7282-0,2022-05,413.0,10729.74,31.0,31.0
A-7282-0,2022-06,413.0,10729.74,30.0,30.0
A-7282-0,2022-07,413.0,10729.74,31.0,31.0
A-7282-0,2022-08,413.0,10729.74,31.0,31.0
A-7282-0,2022-09,413.0,10729.74,30.0,30.0
A-7282-0,2022-10,413.0,10729.74,31.0,31.0
A-7282-0,2022-11,413.0,10729.74,30.0,30.0
A-7282-0,2022-12,413.0,10729.74,31.0,31.0
A-7282-0,2023-01,413.0,10729.74,31.0,31.0
A-7282-0,2023-02,413.0,10729.74,28.0,28.0
A-7282-0,2023-03,413.0,10729.74,31.0,31.0
A-7282-0,2023-04,413.0,10729.74,30.0,30.0
A-7282-0,2023-05,413.0,10729.74,31.0,31.0
A-7282-0,2023-06,413.0,5007.212,14.0,30.0
A-7282-1,2023-06,413.0,5702.704,16.0,30.0
A-7282-1,2023-07,413.0,10692.57,31.0,31.0
A-7282-1,2023-08,413.0,10692.57,31.0,31.0
A-7282-1,2023-09,413.0,10692.57,30.0,30.0
A-7282-1,2023-10,413.0,10692.57,31.0,31.0
A-7282-1,2023-11,413.0,10692.57,30.0,30.0
A-7282-1,2023-12,413.0,10692.57,31.0,31.0
A-7282-1,2024-01,413.0,10692.57,31.0,31.0
A-7282-1,2024-02,413.0,10692.57,29.0,29.0
A-7282-1,2024-03,413.0,10692.57,31.0,31.0
A-7282-1,2024-04,413.0,10692.57,30.0,30.0
A-7282-1,2024-05,413.0,10692.57,31.0,31.0
A-7282-1,2024-06,413.0,10692.57,30.0,30.0
A-7282-1,2024-07,413.0,10692.57,31.0,31.0
A-7282-1,2024-08,413.0,10692.57,31.0,31.0
A-7282-1,2024-09,413.0,10692.57,30.0,30.0
A-7282-1,2024-10,413.0,10692.57,31.0,31.0
A-7282-1,2024-11,413.0,10692.57,30.0,30.0
A-7282-1,2024-12,413.0,10692.57,31.0,31.0
A-7282-1,2025-01,413.0,10692.57,31.0,31.0
A-7282-1,2025-02,413.0,10692.57,28.0,28.0
A-7282-1,2025-03,413.0,10692.57,31.0,31.0
A-7282-1,2025-04,413.0,10692.57,30.0,30.0
A-7282-1,2025-05,413.0,10692.57,31.0,31.0
A-7282-1,2025-06,413.0,10692.57,30.0,30.0
A-7282-1,2025-07,413.0,10692.57,31.0,31.0
A-7282-1,2025-08,413.0,10692.57,31.0,31.0
A-7282-1,2025-09,413.0,10692.57,30.0,30.0
A-7282-1,2025-10,413.0,10692.57,31.0,31.0
A-7282-1,2025-11,413.0,10692.57,30.0,30.0
A-7282-1,2025-12,413.0,10692.57,31.0,31.0
A-7282-1,2026-01,413.0,10692.57,31.0,31.0
A-7282-1,2026-02,413.0,5346.285,14.0,28.0
A-7282-2,2026-02,413.0,5461.925,14.0,28.0
A-7282-2,2026-03,413.0,10923.85,31.0,31.0
A-7282-2,2026-04,413.0,10923.85,30.0,30.0
A-7282-2,2026-05,413.0,10923.85,31.0,31.0
A-7282-2,2026-06,413.0,10923.85,30.0,30.0
A-7282-2,2026-07,413.0,10923.85,31.0,31.0
A-7282-2,2026-08,413.0,10923.85,31.0,31.0
A-7282-2,2026-09,413.0,10923.85,30.0,30.0
A-7282-2,2026-10,413.0,10923.85,31.0,31.0
A-7282-2,2026-11,413.0,10923.85,30.0,30.0
A-7282-2,2026-12,413.0,10923.85,31.0,31.0
A-7282-2,2027-01,413.0,10923.85,31.0,31.0
A-7282-2,2027-02,413.0,10923.85,28.0,28.0
A-7282-2,2027-03,413.0,10923.85,31.0,31.0
A-7282-2,2027-04,413.0,10923.85,30.0,30.0
A-7282-2,2027-05,413.0,10923.85,31.0,31.0
A-7282-2,2027-06,413.0,10923.85,30.0,30.0
A-7282-2,2027-07,413.0,10923.85,31.0,31.0
A-7282-2,2027-08,413.0,10923.85,31.0,31.0
A-7282-2,2027-09,413.0,10923.85,30.0,30.0
A-7282-2,2027-10,413.0,10923.85,31.0,31.0
A-7282-2,2027-11,413.0,10923.85,30.0,30.0
A-7282-2,2027-12,413.0,10923.85,31.0,31.0
A-7282-2,2028-01,413.0,10923.85,31.0,31.0
A-7282-2,2028-02,413.0,5273.58275862069,14.0,29.0
A-7282-3,2028-02,413.0,5759.213793103448,15.0,29.0
A-7282-3,2028-03,413.0,11134.48,31.0,31.0
A-7282-3,2028-04,413.0,11134.48,30.0,30.0
A-7282-3,2028-05,413.0,11134.48,31.0,31.0
A-7282-3,2028-06,413.0,11134.48,30.0,30.0
A-7282-3,2028-07,413.0,11134.48,31.0,31.0
A-7282-3,2028-08,413.0,11134.48,31.0,31.0
A-7282-3,2028-09,413.0,11134.48,30.0,30.0
A-7282-3,2028-10,413.0,5028.474838709678,14.0,31.0
A-7282-4,2028-10,413.0,6135.448064516129,17.0,31.0
A-7282-4,2028-11,413.0,11188.17,30.0,30.0
A-7282-4,2028-12,413.0,11188.17,31.0,31.0
A-7282-4,2029-01,413.0,11188.17,31.0,31.0
A-7282-4,2029-02,413.0,11188.17,28.0,28.0
A-7282-4,2029-03,413.0,11188.17,31.0,31.0
A-7282-4,2029-04,413.0,11188.17,30.0,30.0
A-7282-4,2029-05,413.0,11188.17,31.0,31.0
A-7282-4,2029-06,413.0,11188.17,30.0,30.0
A-7282-4,2029-07,413.0,11188.17,31.0,31.0
A-7282-4,2029-08,413.0,11188.17,31.0,31.0
A-7282-4,2029-09,413.0,11188.17,30.0,30.0
A-7282-4,2029-10,413.0,11188.17,31.0,31.0
A-7282-4,2029-11,413.0,11188.17,30.0,30.0
A-7282-4,2029-12,413.0,11188.17,31.0,31.0
A-7282-4,2030-01,413.0,11188.17,31.0,31.0
A-7282-4,2030-02,413.0,5594.085,14.0,28.0
A-73344-0,2008-12,1314.0,28434.96,31.0,31.0
A-73344-0,2009-01,1314.0,28434.96,31.0,31.0
A-73344-0,2009-02,1314.0,28434.96,28.0,28.0
A-73344-0,2009-03,1314.0,28434.96,31.0,31.0
A-73344-0,2009-04,1314.0,28434.96,30.0,30.0
A-73344-0,2009-05,1314.0,28434.96,31.0,31.0
A-73344-0,2009-06,1314.0,28434.96,30.0,30.0
A-73344-0,2009-07,1314.0,28434.96,31.0,31.0
A-73344-0,2009-08,1314.0,28434.96,31.0,31.0
A-73344-0,2009-09,1314.0,28434.96,30.0,30.0
A-73344-0,2009-10,1314.0,28434.96,31.0,31.0
A-73344-0,2009-11,1314.0,28434.96,30.0,30.0
A-73344-0,2009-12,1314.0,28434.96,31.0,31.0
A-73344-0,2010-01,1314.0,28434.96,31.0,31.0
A-73344-0,2010-02,1314.0,28434.96,28.0,28.0
A-73344-0,2010-03,1314.0,28434.96,31.0,31.0
A-73344-0,2010-04,1314.0,28434.96,30.0,30.0
A-73344-0,2010-05,1314.0,28434.96,31.0,31.0
A-73344-0,2010-06,1314.0,28434.96,30.0,30.0
A-73344-0,2010-07,1314.0,28434.96,31.0,31.0
A-73344-0,2010-08,1314.0,28434.96,31.0,31.0
A-73344-0,2010-09,1314.0,28434.96,30.0,30.0
A-73344-0,2010-10,1314.0,28434.96,31.0,31.0
A-73344-0,2010-11,1314.0,28434.96,30.0,30.0
A-73344-0,2010-12,1314.0,28434.96,31.0,31.0
A-73344-0,2011-01,1314.0,28434.96,31.0,31.0
A-73344-0,2011-02,1314.0,28434.96,28.0,28.0
A-73344-0,2011-03,1314.0,28434.96,31.0,31.0
A-73344-0,2011-04,1314.0,28434.96,30.0,30.0
A-73344-0,2011-05,1314.0,28434.96,31.0,31.0
A-73344-0,2011-06,1314.0,28434.96,30.0,30.0
A-73344-0,2011-07,1314.0,28434.96,31.0,31.0
A-73344-0,2011-08,1314.0,28434.96,31.0,31.0
A-73344-0,2011-09,1314.0,28434.96,30.0,30.0
A-73344-0,2011-10,1314.0,28434.96,31.0,31.0
A-73344-0,2011-11,1314.0,28434.96,30.0,30.0
A-73344-0,2011-12,1314.0,28434.96,31.0,31.0
A-73344-0,2012-01,1314.0,28434.96,31.0,31.0
A-73344-0,2012-02,1314.0,28434.96,29.0,29.0
A-73344-0,2012-03,1314.0,28434.96,31.0,31.0
A-73344-0,2012-04,1314.0,28434.96,30.0,30.0
A-73344-0,2012-05,1314.0,28434.96,31.0,31.0
A-73344-0,2012-06,1314.0,28434.96,30.0,30.0
A-73344-0,2012-07,1314.0,28434.96,31.0,31.0
A-73344-0,2012-08,1314.0,28434.96,31.0,31.0
A-73344-0,2012-09,1314.0,28434.96,30.0,30.0
A-73344-0,2012-10,1314.0,28434.96,31.0,31.0
A-73344-0,2012-11,1314.0,28434.96,30.0,30.0
A-73344-0,2012-12,1314.0,28434.96,31.0,31.0
A-73344-0,2013-01,1314.0,28434.96,31.0,31.0
A-73344-0,2013-02,1314.0,28434.96,28.0,28.0
A-73344-0,2013-03,1314.0,28434.96,31.0,31.0
A-73344-0,2013-04,1314.0,28434.96,30.0,30.0
A-73344-0,2013-05,1314.0,28434.96,31.0,31.0
A-73344-0,2013-06,1314.0,28434.96,30.0,30.0
A-73344-0,2013-07,1314.0,28434.96,31.0,31.0
A-73344-0,2013-08,1314.0,28434.96,31.0,31.0
A-73344-0,2013-09,1314.0,28434.96,30.0,30.0
A-73344-0,2013-10,1314.0,28434.96,31.0,31.0
A-73344-0,2013-11,1314.0,28434.96,30.0,30.0
A-73344-0,2013-12,1314.0,28434.96,31.0,31.0
A-73344-0,2014-01,1314.0,28434.96,31.0,31.0
A-73344-0,2014-02,1314.0,28434.96,28.0,28.0
A-73344-0,2014-03,1314.0,28434.96,31.0,31.0
A-73344-0,2014-04,1314.0,28434.96,30.0,30.0
A-73344-0,2014-05,1314.0,28434.96,31.0,31.0
A-73344-0,2014-06,1314.0,28434.96,30.0,30.0
A-73344-0,2014-07,1314.0,28434.96,31.0,31.0
A-73344-1,2014-08,1314.0,29328.48,31.0,31.0
A-73344-1,2014-09,1314.0,29328.48,30.0,30.0
A-73344-1,2014-10,1314.0,29328.48,31.0,31.0
A-73344-1,2014-11,1314.0,29328.48,30.0,30.0
A-73344-1,2014-12,1314.0,29328.48,31.0,31.0
A-73344-1,2015-01,1314.0,29328.48,31.0,31.0
A-73344-1,2015-02,1314.0,29328.48,28.0,28.0
A-73344-1,2015-03,1314.0,29328.48,31.0,31.0
A-73344-1,2015-04,1314.0,29328.48,30.0,30.0
A-73344-1,2015-05,1314.0,29328.48,31.0,31.0
A-73344-1,2015-06,1314.0,29328.48,30.0,30.0
A-73344-1,2015-07,1314.0,29328.48,31.0,31.0
A-73344-1,2015-08,1314.0,29328.48,31.0,31.0
A-73344-1,2015-09,1314.0,29328.48,30.0,30.0
A-73344-1,2015-10,1314.0,29328.48,31.0,31.0
A-73344-1,2015-11,1314.0,29328.48,30.0,30.0
A-73344-1,2015-12,1314.0,29328.48,31.0,31.0
A-73344-1,2016-01,1314.0,29328.48,31.0,31.0
A-73344-1,2016-02,1314.0,29328.48,29.0,29.0
A-73344-1,2016-03,1314.0,29328.48,31.0,31.0
A-73344-2,2016-04,1314.0,29788.38,30.0,30.0
A-73344-2,2016-05,1314.0,29788.38,31.0,31.0
A-73344-2,2016-06,1314.0,29788.38,30.0,30.0
A-73344-2,2016-07,1314.0,29788.38,31.0,31.0
A-73344-2,2016-08,1314.0,29788.38,31.0,31.0
A-73344-2,2016-09,1314.0,29788.38,30.0,30.0
A-73344-2,2016-10,1314.0,29788.38,31.0,31.0
A-73344-2,2016-11,1314.0,29788.38,30.0,30.0
A-73344-2,2016-12,1314.0,29788.38,31.0,31.0
A-73344-2,2017-01,1314.0,29788.38,31.0,31.0
A-73344-2,2017-02,1314.0,29788.379999999997,28.0,28.0
A-73344-2,2017-03,1314.0,29788.38,31.0,31.0
A-73344-3,2017-04,1314.0,29827.8,30.0,30.0
A-73344-3,2017-05,1314.0,29827.8,31.0,31.0
A-73344-3,2017-06,1314.0,29827.8,30.0,30.0
A-73344-3,2017-07,1314.0,29827.8,31.0,31.0
A-73344-3,2017-08,1314.0,29827.8,31.0,31.0
A-73344-3,2017-09,1314.0,29827.8,30.0,30.0
A-73344-3,2017-10,1314.0,29827.8,31.0,31.0
A-73344-3,2017-11,1314.0,29827.8,30.0,30.0
A-73344-3,2017-12,1314.0,29827.8,31.0,31.0
A-73344-3,2018-01,1314.0,29827.8,31.0,31.0
A-73344-3,2018-02,1314.0,29827.800000000003,28.0,28.0
A-73344-3,2018-03,1314.0,29827.8,31.0,31.0
A-73344-3,2018-04,1314.0,29827.8,30.0,30.0
A-73344-3,2018-05,1314.0,29827.8,31.0,31.0
A-73344-3,2018-06,1314.0,29827.8,30.0,30.0
A-73344-3,2018-07,1314.0,29827.8,31.0,31.0
A-73344-4,2018-08,1314.0,29998.62,31.0,31.0
A-73344-4,2018-09,1314.0,29998.62,30.0,30.0
A-73344-4,2018-10,1314.0,29998.62,31.0,31.0
A-73344-4,2018-11,1314.0,29998.62,30.0,30.0
A-73344-4,2018-12,1314.0,29998.62,31.0,31.0
A-73344-4,2019-01,1314.0,29998.62,31.0,31.0
A-73344-4,2019-02,1314.0,29998.620000000003,28.0,28.0
A-73344-4,2019-03,1314.0,29998.62,31.0,31.0
A-73344-5,2019-04,1314.0,30248.28,30.0,30.0
A-73344-5,2019-05,1314.0,30248.28,31.0,31.0
A-73344-5,2019-06,1314.0,30248.28,30.0,30.0
A-73344-5,2019-07,1314.0,30248.28,31.0,31.0
A-73344-5,2019-08,1314.0,30248.28,31.0,31.0
A-73344-5,2019-09,1314.0,30248.28,30.0,30.0
A-73344-5,2019-10,1314.0,30248.28,31.0,31.0
A-73344-5,2019-11,1314.0,30248.28,30.0,30.0
A-73344-5,2019-12,1314.0,30248.28,31.0,31.0
A-73344-5,2020-01,1314.0,30248.28,31.0,31.0
A-73344-5,2020-02,1314.0,30248.279999999995,29.0,29.0
A-73344-5,2020-03,1314.0,30248.28,31.0,31.0
A-73344-5,2020-04,1314.0,30248.28,30.0,30.0
A-73344-5,2020-05,1314.0,30248.28,31.0,31.0
A-73344-5,2020-06,1314.0,30248.28,30.0,30.0
A-73344-5,2020-07,1314.0,30248.28,31.0,31.0
A-73344-6,2020-08,1314.0,30668.76,31.0,31.0
A-73344-6,2020-09,1314.0,30668.76,30.0,30.0
A-73344-6,2020-10,1314.0,30668.76,31.0,31.0
A-73344-6,2020-11,1314.0,30668.76,30.0,30.0
A-73344-6,2020-12,1314.0,30668.76,31.0,31.0
A-73344-6,2021-01,1314.0,30668.76,31.0,31.0
A-73344-6,2021-02,1314.0,30668.760000000002,28.0,28.0
A-73344-6,2021-03,1314.0,30668.76,31.0,31.0
A-73344-6,2021-04,1314.0,30668.76,30.0,30.0
A-73344-6,2021-05,1314.0,30668.76,31.0,31.0
A-73344-6,2021-06,1314.0,30668.76,30.0,30.0
A-73344-6,2021-07,1314.0,30668.76,31.0,31.0
A-74292-0,2020-11,1340.0,20482.346666666668,16.0,30.0
A-74292-0,2020-12,1340.0,38404.4,31.0,31.0
A-74292-0,2021-01,1340.0,38404.4,31.0,31.0
A-74292-0,2021-02,1340.0,38404.4,28.0,28.0
A-74292-0,2021-03,1340.0,38404.4,31.0,31.0
A-74292-0,2021-04,1340.0,38404.4,30.0,30.0
A-74292-0,2021-05,1340.0,38404.4,31.0,31.0
A-74292-0,2021-06,1340.0,38404.4,30.0,30.0
A-74292-0,2021-07,1340.0,38404.4,31.0,31.0
A-74292-0,2021-08,1340.0,38404.4,31.0,31.0
A-74292-0,2021-09,1340.0,38404.4,30.0,30.0
A-74292-0,2021-10,1340.0,38404.4,31.0,31.0
A-74292-0,2021-11,1340.0,38404.4,30.0,30.0
A-74292-0,2021-12,1340.0,38404.4,31.0,31.0
A-74292-0,2022-01,1340.0,38404.4,31.0,31.0
A-74292-0,2022-02,1340.0,38404.4,28.0,28.0
A-74292-0,2022-03,1340.0,38404.4,31.0,31.0
A-74292-0,2022-04,1340.0,38404.4,30.0,30.0
A-74292-0,2022-05,1340.0,38404.4,31.0,31.0
A-74292-0,2022-06,1340.0,38404.4,30.0,30.0
A-74292-0,2022-07,1340.0,38404.4,31.0,31.0
A-74292-0,2022-08,1340.0,38404.4,31.0,31.0
A-74292-0,2022-09,1340.0,38404.4,30.0,30.0
A-74292-0,2022-10,1340.0,38404.4,31.0,31.0
A-74292-0,2022-11,1340.0,38404.4,30.0,30.0
A-74292-0,2022-12,1340.0,38404.4,31.0,31.0
A-74292-0,2023-01,1340.0,38404.4,31.0,31.0
A-74292-0,2023-02,1340.0,38404.4,28.0,28.0
A-74292-0,2023-03,1340.0,38404.4,31.0,31.0
A-74292-0,2023-04,1340.0,38404.4,30.0,30.0
A-74292-0,2023-05,1340.0,38404.4,31.0,31.0
A-74292-0,2023-06,1340.0,38404.4,30.0,30.0
A-74292-0,2023-07,1340.0,38404.4,31.0,31.0
A-74292-0,2023-08,1340.0,38404.4,31.0,31.0
A-74292-0,2023-09,1340.0,38404.4,30.0,30.0
A-74292-0,2023-10,1340.0,38404.4,31.0,31.0
A-74292-0,2023-11,1340.0,38404.4,30.0,30.0
A-74292-0,2023-12,1340.0,38404.4,31.0,31.0
A-74292-0,2024-01,1340.0,38404.4,31.0,31.0
A-74292-0,2024-02,1340.0,38404.4,29.0,29.0
A-74292-0,2024-03,1340.0,38404.4,31.0,31.0
A-74292-0,2024-04,1340.0,38404.4,30.0,30.0
A-74292-0,2024-05,1340.0,38404.4,31.0,31.0
A-74292-0,2024-06,1340.0,38404.4,30.0,30.0
A-74292-0,2024-07,1340.0,38404.4,31.0,31.0
A-74292-0,2024-08,1340.0,38404.4,31.0,31.0
A-74292-0,2024-09,1340.0,38404.4,30.0,30.0
A-74292-0,2024-10,1340.0,38404.4,31.0,31.0
A-74292-0,2024-11,1340.0,17922.053333333333,14.0,30.0
A-74292-1,2024-11,1340.0,20975.466666666667,16.0,30.0
A-74292-1,2024-12,1340.0,39329.0,31.0,31.0
A-74292-1,2025-01,1340.0,39329.0,31.0,31.0
A-74292-1,2025-02,1340.0,39329.0,28.0,28.0
A-74292-1,2025-03,1340.0,39329.0,31.0,31.0
A-74292-1,2025-04,1340.0,39329.0,30.0,30.0
A-74292-1,2025-05,1340.0,39329.0,31.0,31.0
A-74292-1,2025-06,1340.0,39329.0,30.0,30.0
A-74292-1,2025-07,1340.0,17761.483870967742,14.0,31.0
A-74292-2,2025-07,1340.0,21876.14838709678,17.0,31.0
A-74292-2,2025-08,1340.0,39891.8,31.0,31.0
A-74292-2,2025-09,1340.0,39891.8,30.0,30.0
A-74292-2,2025-10,1340.0,39891.8,31.0,31.0
A-74292-2,2025-11,1340.0,39891.8,30.0,30.0
A-74292-2,2025-12,1340.0,39891.8,31.0,31.0
A-74292-2,2026-01,1340.0,39891.8,31.0,31.0
A-74292-2,2026-02,1340.0,39891.8,28.0,28.0
A-74292-2,2026-03,1340.0,39891.8,31.0,31.0
A-74292-2,2026-04,1340.0,39891.8,30.0,30.0
A-74292-2,2026-05,1340.0,39891.8,31.0,31.0
A-74292-2,2026-06,1340.0,39891.8,30.0,30.0
A-74292-2,2026-07,1340.0,39891.8,31.0,31.0
A-74292-2,2026-08,1340.0,39891.8,31.0,31.0
A-74292-2,2026-09,1340.0,39891.8,30.0,30.0
A-74292-2,2026-10,1340.0,39891.8,31.0,31.0
A-74292-2,2026-11,1340.0,39891.8,30.0,30.0
A-74292-2,2026-12,1340.0,39891.8,31.0,31.0
A-74292-2,2027-01,1340.0,39891.8,31.0,31.0
A-74292-2,2027-02,1340.0,39891.8,28.0,28.0
A-74292-2,2027-03,1340.0,18015.651612903228,14.0,31.0
A-74625-0,2025-09,656.0,20375.36,30.0,30.0
A-74625-0,2025-10,656.0,20375.36,31.0,31.0
A-74625-0,2025-11,656.0,20375.36,30.0,30.0
A-74625-0,2025-12,656.0,20375.36,31.0,31.0
A-74625-0,2026-01,656.0,20375.36,31.0,31.0
A-74625-0,2026-02,656.0,20375.36,28.0,28.0
A-74625-0,2026-03,656.0,20375.36,31.0,31.0
A-74625-0,2026-04,656.0,20375.36,30.0,30.0
A-74625-0,2026-05,656.0,20375.36,31.0,31.0
A-74625-0,2026-06,656.0,20375.36,30.0,30.0
A-74625-0,2026-07,656.0,20375.36,31.0,31.0
A-74625-0,2026-08,656.0,20375.36,31.0,31.0
A-74625-0,2026-09,656.0,20375.36,30.0,30.0
A-74625-0,2026-10,656.0,20375.36,31.0,31.0
A-74625-0,2026-11,656.0,20375.36,30.0,30.0
A-74625-0,2026-12,656.0,20375.36,31.0,31.0
A-74625-0,2027-01,656.0,20375.36,31.0,31.0
A-74625-0,2027-02,656.0,20375.36,28.0,28.0
A-74625-0,2027-03,656.0,20375.36,31.0,31.0
A-74625-0,2027-04,656.0,20375.36,30.0,30.0
A-74625-0,2027-05,656.0,20375.36,31.0,31.0
A-74625-0,2027-06,656.0,20375.36,30.0,30.0
A-74625-0,2027-07,656.0,20375.36,31.0,31.0
A-74625-0,2027-08,656.0,20375.36,31.0,31.0
A-74625-0,2027-09,656.0,20375.36,30.0,30.0
A-74625-0,2027-10,656.0,20375.36,31.0,31.0
A-74625-0,2027-11,656.0,20375.36,30.0,30.0
A-74625-0,2027-12,656.0,20375.36,31.0,31.0
A-74625-0,2028-01,656.0,20375.36,31.0,31.0
A-74625-0,2028-02,656.0,20375.36,29.0,29.0
A-74625-0,2028-03,656.0,20375.36,31.0,31.0
A-74625-0,2028-04,656.0,20375.36,30.0,30.0
A-74625-0,2028-05,656.0,20375.36,31.0,31.0
A-74625-0,2028-06,656.0,20375.36,30.0,30.0
A-74625-0,2028-07,656.0,20375.36,31.0,31.0
A-74625-0,2028-08,656.0,20375.36,31.0,31.0
